layer,head,cluster,role,p1_box_iou,p1_entropy,p1_mass_in_box,p1_pointing,p1_topk_prec,p3_cond_kld,p5_head_entropy,p5_sink16,p5_sink_stability,p6_occluded_mass,p6_reroute_kld,p8_mass_when_correct
6,197,1,unassigned,0.086935,3.666244,0.036840,0.010000,0.098017,0.005842,0.014130,0.844238,0.984863,0.167507,3.938059,0.000000
6,198,0,unassigned,0.110439,3.764003,0.044464,0.010000,0.124095,0.000979,0.011851,0.875977,0.990234,0.163716,3.248348,0.000000
6,199,0,unassigned,0.117846,3.451588,0.050766,0.010000,0.131422,0.003347,0.015894,0.940430,0.968750,0.158154,3.283417,0.000000
6,200,1,unassigned,0.109899,3.810744,0.070788,0.010000,0.123190,0.001844,0.009493,0.901855,0.983398,0.164341,2.856534,0.000000
6,201,3,grounding,0.140031,3.040830,0.105993,0.010000,0.153448,0.002572,0.034707,0.848145,0.976562,0.160591,4.401277,0.000000
6,202,0,unassigned,0.100071,3.385190,0.088815,0.012500,0.111940,0.006326,0.006378,0.946289,0.964355,0.142480,4.050376,0.000000
6,203,0,unassigned,0.076686,3.067732,0.025870,0.010000,0.086509,0.003123,0.008193,0.872559,0.992188,0.145187,4.074576,0.000000
6,204,2,unassigned,0.096409,4.089582,0.045011,0.010000,0.109224,0.004953,0.091003,0.886719,0.974121,0.206434,2.629849,0.000000
6,205,3,grounding,0.129071,3.526017,0.289816,0.332500,0.142802,0.005961,0.022473,0.720215,0.972656,0.268507,3.738040,0.000000
6,206,0,unassigned,0.103225,2.626850,0.032364,0.010000,0.115474,0.003548,0.004814,0.798340,0.966797,0.156895,5.189738,0.000000
6,207,3,unassigned,0.113890,3.996722,0.121878,0.012500,0.127500,0.004775,0.014159,0.882812,0.971680,0.174927,3.230009,0.000000
6,208,0,reroute,0.127348,1.900697,0.057435,0.005000,0.140862,0.001086,0.024282,0.957031,0.972656,0.139217,6.739771,0.000000
6,209,3,unassigned,0.106730,4.516512,0.117853,0.015000,0.119397,0.007180,0.030843,0.791504,0.971191,0.215770,2.394219,0.000000
6,210,2,reroute,0.107020,4.360291,0.171943,0.395000,0.120431,0.006487,0.069948,0.190674,0.958496,0.316215,3.413538,0.000000
6,211,0,cond,0.081833,2.950042,0.031943,0.010000,0.091767,0.010539,0.002681,0.819336,0.987793,0.163651,3.958202,0.000000
6,212,0,unassigned,0.115959,3.140015,0.054679,0.010000,0.129871,0.004638,0.020057,0.955078,0.971680,0.199727,4.497280,0.000000
6,213,1,unassigned,0.061547,4.819124,0.039162,0.010000,0.071121,0.003919,0.063411,0.477783,0.969238,0.171588,1.421916,0.000000
6,214,3,cond,0.110218,4.291920,0.091356,0.010000,0.123448,0.007834,0.016380,0.761230,0.986328,0.148538,2.101379,0.000000
6,215,1,unassigned,0.080453,3.549419,0.032978,0.010000,0.091595,0.005157,0.009801,0.854492,0.978516,0.151978,3.222886,0.000000
6,216,0,unassigned,0.083236,2.641961,0.028159,0.010000,0.093448,0.004619,0.003149,0.943359,0.963867,0.149471,5.055316,0.000000
6,217,1,unassigned,0.090705,3.565873,0.035627,0.010000,0.103362,0.003441,0.012709,0.892090,0.976562,0.201136,3.371998,0.000000
6,218,0,reroute,0.081357,3.608779,0.048667,0.012500,0.092457,0.004725,0.006026,0.919922,0.988770,0.218468,4.522992,0.000000
6,219,1,cond,0.092634,3.904833,0.050908,0.010000,0.104310,0.008914,0.018789,0.770508,0.978027,0.153823,2.742238,0.000000
6,220,2,unassigned,0.114701,3.885841,0.084705,0.017500,0.128060,0.006699,0.028595,0.142334,0.966797,0.133603,2.722393,0.000000
6,221,1,unassigned,0.076390,3.897024,0.031354,0.010000,0.085776,0.005004,0.007689,0.775879,0.978027,0.128316,2.077363,0.000000
6,222,0,unassigned,0.070661,2.391970,0.018874,0.010000,0.081638,0.000641,0.043461,0.875977,0.988281,0.137553,5.501367,0.000000
6,223,1,unassigned,0.097067,3.857660,0.062467,0.010000,0.109957,0.004965,0.028006,0.438965,0.971191,0.141328,3.213763,0.000000
7,224,3,grounding,0.128169,4.388441,0.108848,0.010000,0.141940,0.009871,0.078500,0.786621,0.974609,0.150706,1.867866,0.000000
7,225,1,unassigned,0.082870,3.901173,0.038114,0.010000,0.093793,0.008760,0.011696,0.722656,0.973145,0.165547,2.893616,0.000000
7,226,2,unassigned,0.116022,4.477661,0.094309,0.012500,0.129784,0.007537,0.191908,0.541992,0.970215,0.172418,2.219275,0.000000
7,227,1,unassigned,0.108076,3.908409,0.057556,0.010000,0.121681,0.006791,0.129442,0.835938,0.985840,0.172961,3.106818,0.000000
7,228,3,unassigned,0.119336,3.909718,0.126340,0.035000,0.132802,0.013877,0.069689,0.795898,0.970215,0.150606,3.602707,0.000000
7,229,3,grounding,0.130856,3.419909,0.114557,0.010000,0.144569,0.017616,0.022487,0.854980,0.978027,0.138750,2.396961,0.000000
7,230,3,unassigned,0.104136,3.133918,0.107287,0.020000,0.117543,0.016071,0.075059,0.531250,0.971191,0.123006,4.599855,0.000000
7,231,1,unassigned,0.081596,4.210448,0.047708,0.010000,0.093276,0.010076,0.091343,0.518066,0.972168,0.163572,2.672026,0.000000
7,232,1,cond,0.104526,3.535337,0.076855,0.010000,0.116336,0.025029,0.006630,0.830566,0.988281,0.127923,2.232791,0.000000
7,233,1,cond,0.083750,4.369889,0.053114,0.010000,0.094397,0.023804,0.038285,0.541992,0.972656,0.157453,2.210469,0.000000
7,234,0,sink,0.082462,1.808339,0.012884,0.005000,0.093664,0.004814,0.010703,0.955078,0.971191,0.121105,6.629711,0.000000
7,235,0,unassigned,0.088130,3.920253,0.073305,0.020000,0.099871,0.022579,0.004521,0.885254,0.971680,0.155091,4.449967,0.000000
7,236,3,grounding,0.135714,3.453475,0.204426,0.072500,0.148966,0.017007,0.114580,0.875000,0.986328,0.153203,4.026269,0.000000
7,237,0,unassigned,0.106170,3.408434,0.057588,0.012500,0.118578,0.011694,0.017168,0.692383,0.975098,0.143627,3.590888,0.000000
7,238,2,grounding,0.129572,4.334345,0.118221,0.010000,0.143190,0.017995,0.146509,0.677246,0.979980,0.162956,2.519356,0.000000
7,239,0,reroute,0.085897,3.338975,0.027609,0.010000,0.097888,0.003898,0.093756,0.828125,0.990723,0.185991,3.695673,0.000000
7,240,1,unassigned,0.056322,3.989196,0.027381,0.010000,0.064267,0.010962,0.017442,0.678223,0.975586,0.120693,1.741009,0.000000
7,241,1,unassigned,0.054695,3.922061,0.022690,0.010000,0.062931,0.010639,0.008666,0.784668,0.975098,0.118894,1.783698,0.000000
7,242,0,cond,0.058768,3.303041,0.027961,0.010000,0.066422,0.026785,0.002861,0.859375,0.976074,0.145143,4.167695,0.000000
7,243,0,sink,0.085135,3.297109,0.034313,0.010000,0.096724,0.011820,0.010445,0.916504,0.985840,0.147330,4.063719,0.000000
7,244,1,reroute,0.113930,4.165474,0.099655,0.015000,0.127586,0.006493,0.066212,0.719238,0.974121,0.207354,2.735212,0.000000
7,245,3,sink,0.116509,4.248527,0.116975,0.012500,0.130086,0.020677,0.012870,0.957031,0.972656,0.165085,2.031248,0.000000
7,246,3,unassigned,0.122648,4.077790,0.102521,0.012500,0.136207,0.015743,0.044616,0.844238,0.981934,0.118778,1.416972,0.000000
7,247,0,sink,0.108702,2.983457,0.034699,0.007500,0.121983,0.002703,0.031436,0.929199,0.993652,0.152580,4.652202,0.000000
7,248,3,cond,0.090227,4.339022,0.087236,0.050000,0.101724,0.051949,0.022148,0.813477,0.985840,0.145509,2.301856,0.000000
7,249,1,unassigned,0.056874,3.439122,0.023050,0.010000,0.064224,0.007366,0.011185,0.730957,0.980469,0.110841,3.147164,0.000000
7,250,0,sink,0.115431,3.761964,0.070442,0.010000,0.128879,0.011970,0.009209,0.922852,0.990234,0.139938,3.361208,0.000000
7,251,1,sink,0.060429,3.452418,0.021853,0.007500,0.070905,0.005265,0.025565,0.929688,0.991211,0.156264,2.923468,0.000000
7,252,0,unassigned,0.119854,3.380257,0.057212,0.010000,0.133750,0.005920,0.142593,0.798828,0.969238,0.174533,3.876500,0.000000
7,253,1,unassigned,0.064277,3.824259,0.036474,0.012500,0.073578,0.015694,0.036036,0.848145,0.979492,0.152665,2.818095,0.000000
7,254,0,unassigned,0.102348,3.568287,0.036523,0.010000,0.115517,0.010738,0.041350,0.864258,0.972168,0.159125,3.097197,0.000000
7,255,3,grounding,0.132703,3.990887,0.154677,0.032500,0.146293,0.024042,0.014066,0.858398,0.976074,0.132802,2.364385,0.000000
8,256,1,sink,0.038989,3.995563,0.024754,0.010000,0.046767,0.004513,0.084017,0.928711,0.992188,0.161285,3.037161,0.000000
8,257,1,unassigned,0.082356,3.460746,0.026678,0.002500,0.093836,0.025643,0.023878,0.792969,0.971191,0.124210,1.694688,0.000000
8,258,0,unassigned,0.078769,2.958258,0.025592,0.010000,0.089784,0.017853,0.003586,0.899414,0.982910,0.135873,3.257181,0.000000
8,259,3,unassigned,0.098468,4.265399,0.122422,0.120000,0.111422,0.020810,0.066746,0.661621,0.972656,0.182615,2.540558,0.000000
8,260,0,sink,0.106060,3.531858,0.036544,0.007500,0.119483,0.009701,0.014588,0.946777,0.964844,0.158643,2.334566,0.000000
8,261,3,grounding,0.141499,4.266849,0.277972,0.425000,0.154914,0.028891,0.029421,0.919434,0.989258,0.177069,1.809456,0.000000
8,262,3,cond,0.093764,4.672827,0.090580,0.037500,0.105948,0.049526,0.148997,0.622070,0.985352,0.148573,1.355637,0.000000
8,263,1,unassigned,0.084395,4.824710,0.054430,0.010000,0.096552,0.009981,0.151160,0.715820,0.976562,0.154473,1.365552,0.000000
8,264,1,unassigned,0.064495,4.800837,0.031896,0.010000,0.075129,0.007645,0.081273,0.859375,0.975586,0.197423,1.695311,0.000000
8,265,1,unassigned,0.067567,4.285736,0.032868,0.010000,0.077414,0.009170,0.030390,0.560059,0.982910,0.124307,1.371512,0.000000
8,266,0,unassigned,0.089314,3.792363,0.034340,0.010000,0.101509,0.016540,0.023101,0.704590,0.969238,0.172578,2.127029,0.000000
8,267,1,unassigned,0.043411,3.414663,0.016474,0.007500,0.049052,0.021755,0.004330,0.713867,0.976074,0.111693,1.256334,0.000000
8,268,3,unassigned,0.121488,4.108203,0.104081,0.010000,0.135216,0.013844,0.012315,0.887207,0.973145,0.145199,1.976726,0.000000
8,269,1,unassigned,0.067319,3.943270,0.027945,0.005000,0.077500,0.021393,0.023244,0.740234,0.985840,0.117656,1.176133,0.000000
8,270,3,unassigned,0.118786,4.886012,0.088281,0.010000,0.132371,0.010409,0.072761,0.791016,0.971680,0.155910,1.075531,0.000000
8,271,0,reroute,0.083365,3.450514,0.065990,0.010000,0.095302,0.027549,0.004381,0.917969,0.987305,0.181033,3.133587,0.000000
8,272,0,unassigned,0.094556,3.337829,0.037195,0.010000,0.105388,0.017515,0.002373,0.849121,0.984863,0.142019,3.220951,0.000000
8,273,1,unassigned,0.071835,4.161929,0.056192,0.010000,0.082629,0.028090,0.034623,0.819336,0.991699,0.153269,1.845608,0.000000
8,274,0,unassigned,0.111480,3.775602,0.097521,0.015000,0.124957,0.013681,0.053467,0.888672,0.974609,0.140440,2.666699,0.000000
8,275,0,sink,0.089855,3.765976,0.040330,0.010000,0.102888,0.004664,0.007723,0.948242,0.965820,0.181288,2.805704,0.000000
8,276,0,sink,0.075713,3.846864,0.032419,0.010000,0.087198,0.015828,0.007868,0.945312,0.963379,0.160675,2.198942,0.000000
8,277,1,unassigned,0.061101,4.754036,0.037798,0.010000,0.069655,0.009530,0.013043,0.645996,0.975586,0.185145,1.647474,0.000000
8,278,3,unassigned,0.117952,4.589573,0.105575,0.032500,0.131466,0.017124,0.238487,0.755371,0.990234,0.180944,1.492393,0.000000
8,279,1,unassigned,0.092091,5.101311,0.071234,0.010000,0.105043,0.010143,0.056029,0.804688,0.970703,0.161634,1.323728,0.000000
8,280,2,grounding,0.131344,4.715504,0.208503,0.430000,0.144828,0.022098,0.381770,0.513672,0.972656,0.163242,1.153325,0.000000
8,281,3,cond,0.117500,3.782735,0.221799,0.275000,0.131164,0.068490,0.157066,0.937988,0.976074,0.219858,2.431969,0.000000
8,282,0,sink,0.057188,3.094384,0.042176,0.010000,0.067155,0.006291,0.042803,0.940918,0.966797,0.141636,4.437431,0.000000
8,283,1,unassigned,0.080504,3.825412,0.042536,0.010000,0.090991,0.031746,0.009778,0.562012,0.979492,0.178280,1.950746,0.000000
8,284,3,grounding,0.125319,4.554384,0.187692,0.302500,0.139095,0.006963,0.092396,0.750488,0.990723,0.192386,1.130309,0.000000
8,285,1,unassigned,0.047282,3.714143,0.017080,0.010000,0.054698,0.031398,0.005288,0.514648,0.975586,0.117344,1.462186,0.000000
8,286,1,unassigned,0.055731,3.898204,0.029181,0.010000,0.064138,0.024793,0.004822,0.824219,0.993652,0.138580,1.927443,0.000000
8,287,0,grounding,0.139019,3.781207,0.146382,0.010000,0.152586,0.009760,0.024922,0.953125,0.970215,0.161082,3.581027,0.000000
9,288,3,unassigned,0.112219,5.038360,0.122329,0.182500,0.125560,0.027273,0.091411,0.783691,0.971680,0.137702,0.629645,0.000000
9,289,0,unassigned,0.109447,2.731298,0.053131,0.010000,0.123060,0.016319,0.008561,0.867188,0.973145,0.148242,3.782247,0.000000
9,290,3,cond,0.087899,3.546521,0.049202,0.010000,0.099828,0.089978,0.028898,0.524902,0.967773,0.163372,1.167877,0.000000
9,291,0,unassigned,0.093469,3.323262,0.037581,0.007500,0.106422,0.018330,0.013016,0.877441,0.974609,0.144672,2.892104,0.000000
9,292,1,unassigned,0.063592,4.668166,0.037002,0.007500,0.074009,0.012585,0.271959,0.836914,0.985352,0.178779,1.568331,0.000000
9,293,1,unassigned,0.047905,4.227988,0.028686,0.010000,0.055862,0.050171,0.008470,0.935059,0.982422,0.142872,2.499364,0.000000
9,294,0,unassigned,0.097161,3.233271,0.024595,0.002500,0.109871,0.027617,0.019465,0.768066,0.980469,0.157574,1.910869,0.000000
9,295,0,unassigned,0.091316,3.472103,0.033930,0.010000,0.102672,0.029528,0.009770,0.847168,0.982910,0.166525,2.879372,0.000000
9,296,0,unassigned,0.099822,3.557775,0.097339,0.037500,0.112802,0.018240,0.033660,0.941406,0.970215,0.148412,2.559366,0.000000
9,297,0,unassigned,0.115741,3.310805,0.090605,0.010000,0.129440,0.020505,0.012172,0.943848,0.964355,0.153696,3.296986,0.000000
9,298,3,cond,0.111325,3.827316,0.282603,0.532500,0.124957,0.084303,0.097732,0.749512,0.984863,0.184234,1.790544,0.000000
9,299,1,unassigned,0.071461,4.230748,0.032467,0.010000,0.082457,0.018957,0.032396,0.744141,0.989746,0.179387,2.085586,0.000000
9,300,1,unassigned,0.094548,5.017268,0.087127,0.047500,0.107198,0.020157,0.151091,0.663086,0.971680,0.144001,1.025781,0.000000
9,301,1,unassigned,0.049755,4.361077,0.025746,0.010000,0.057543,0.013567,0.039461,0.398193,0.969238,0.188477,1.661374,0.000000
9,302,3,unassigned,0.113887,4.418880,0.091269,0.010000,0.127457,0.009753,0.011279,0.919922,0.989258,0.141913,1.288625,0.000000
9,303,0,unassigned,0.054810,2.988413,0.014346,0.010000,0.062974,0.013994,0.003715,0.909668,0.983398,0.140113,3.946548,0.000000
9,304,1,unassigned,0.050116,3.587497,0.025664,0.010000,0.057457,0.015479,0.011135,0.756348,0.989258,0.178596,2.798487,0.000000
9,305,3,unassigned,0.103349,4.359124,0.114608,0.082500,0.115991,0.031944,0.052732,0.922363,0.989746,0.145162,2.233021,0.000000
9,306,3,unassigned,0.110088,4.405695,0.122708,0.050000,0.123448,0.044717,0.088831,0.796875,0.967773,0.121039,1.527103,0.000000
9,307,0,unassigned,0.078293,3.725264,0.035979,0.010000,0.088793,0.035073,0.005314,0.910156,0.983398,0.157548,2.641109,0.000000
9,308,3,unassigned,0.112513,4.143749,0.096906,0.037500,0.125948,0.038016,0.029893,0.791016,0.971191,0.203146,1.987516,0.000000
9,309,1,unassigned,0.069711,4.030333,0.042464,0.015000,0.080776,0.038941,0.014759,0.708008,0.969727,0.198784,2.421787,0.000000
9,310,0,unassigned,0.099542,3.081576,0.053691,0.010000,0.112974,0.015514,0.045794,0.928711,0.995117,0.139575,2.645075,0.000000
9,311,3,grounding,0.123525,3.824737,0.150286,0.082500,0.136897,0.040922,0.080345,0.907227,0.982910,0.188508,2.098119,0.000000
9,312,1,unassigned,0.055700,3.585631,0.020710,0.002500,0.063922,0.026751,0.012517,0.861816,0.975098,0.138120,1.937546,0.000000
9,313,0,reroute,0.082429,3.513001,0.057074,0.015000,0.093664,0.014751,0.015936,0.961914,0.977051,0.219125,3.988984,0.000000
9,314,0,unassigned,0.083590,2.506572,0.033399,0.010000,0.096034,0.009537,0.007341,0.980957,0.984375,0.129742,3.879697,0.000000
9,315,1,reroute,0.056815,3.233432,0.034698,0.005000,0.065172,0.042614,0.001544,0.604980,0.975586,0.238084,2.668584,0.000000
9,316,0,unassigned,0.101575,3.512079,0.050756,0.010000,0.113233,0.024043,0.007916,0.957031,0.973145,0.169600,3.040105,0.000000
9,317,0,unassigned,0.087054,3.434434,0.058878,0.010000,0.098448,0.014552,0.027276,0.844238,0.983398,0.144716,2.757802,0.000000
9,318,2,cond,0.117815,4.111933,0.244388,0.360000,0.131121,0.087366,0.642327,0.120667,0.954590,0.171294,1.925421,0.000000
9,319,1,unassigned,0.022575,3.594463,0.013965,0.010000,0.026983,0.043678,0.026222,0.942383,0.964355,0.166865,2.014236,0.000000
10,320,3,grounding,0.126307,4.453909,0.109125,0.010000,0.140000,0.016526,0.151852,0.799316,0.966797,0.176980,2.116669,0.000000
10,321,1,unassigned,0.081398,4.556471,0.056055,0.012500,0.093233,0.060667,0.086550,0.335449,0.971680,0.201909,2.322766,0.000000
10,322,1,unassigned,0.107040,5.083861,0.102493,0.057500,0.120388,0.052915,0.172255,0.598145,0.972656,0.158995,1.172841,0.000000
10,323,1,unassigned,0.061662,3.747475,0.029729,0.010000,0.070086,0.028387,0.005576,0.701172,0.967285,0.143037,2.774532,0.000000
10,324,2,grounding,0.120487,4.291357,0.255865,0.552500,0.134052,0.111828,0.445327,0.383545,0.970703,0.130690,1.173091,0.000000
10,325,0,reroute,0.060776,2.807089,0.019501,0.010000,0.069526,0.018916,0.003619,0.843262,0.984375,0.166249,4.496403,0.000000
10,326,3,grounding,0.119397,4.751376,0.156146,0.145000,0.133017,0.068372,0.040052,0.714844,0.972656,0.116185,1.439782,0.000000
10,327,0,unassigned,0.099517,3.817383,0.047631,0.010000,0.112716,0.008441,0.053046,0.866699,0.976562,0.134922,3.478971,0.000000
10,328,1,unassigned,0.023995,4.070819,0.015558,0.007500,0.027241,0.028714,0.024948,0.794434,0.970215,0.121490,1.317043,0.000000
10,329,1,sink,0.059124,3.862111,0.032419,0.010000,0.068448,0.058487,0.022525,0.923340,0.991211,0.152456,2.340655,0.000000
10,330,1,cond,0.078168,3.667822,0.043914,0.012500,0.089569,0.112807,0.066043,0.807617,0.971680,0.155100,1.772287,0.000000
10,331,3,unassigned,0.095866,4.615065,0.113773,0.150000,0.108405,0.067109,0.299531,0.830566,0.989746,0.159958,1.537428,0.000000
10,332,1,unassigned,0.096090,4.589085,0.054262,0.010000,0.108966,0.025113,0.066513,0.790039,0.973145,0.204989,1.589023,0.000000
10,333,0,sink,0.051615,3.442958,0.022131,0.012500,0.060603,0.029052,0.017034,0.944824,0.964844,0.184605,2.839862,0.000000
10,334,0,reroute,0.111636,3.695659,0.115356,0.040000,0.125216,0.040783,0.075200,0.942871,0.963379,0.231414,2.457499,0.000000
10,335,3,grounding,0.113957,4.311665,0.212805,0.362500,0.127069,0.018556,0.145336,0.646484,0.974609,0.147583,1.688825,0.000000
10,336,1,unassigned,0.086273,4.067244,0.051199,0.010000,0.098319,0.038765,0.048874,0.877930,0.979004,0.171426,1.899435,0.000000
10,337,1,unassigned,0.033372,3.121657,0.012215,0.010000,0.038405,0.071918,0.001137,0.846191,0.982910,0.141021,2.633807,0.000000
10,338,3,grounding,0.127255,4.508588,0.136325,0.015000,0.141164,0.036437,0.039358,0.881836,0.976562,0.161196,1.924687,0.000000
10,339,2,reroute,0.072656,4.527054,0.088921,0.077500,0.083879,0.036653,0.301315,0.453125,0.972656,0.246010,2.851441,0.000000
10,340,1,sink,0.058167,3.834996,0.026955,0.012500,0.067069,0.042003,0.011244,0.948242,0.966309,0.155813,2.374745,0.000000
10,341,0,unassigned,0.105527,3.853533,0.074447,0.012500,0.118793,0.035941,0.028401,0.872559,0.981445,0.153767,3.579517,0.000000
10,342,0,unassigned,0.074943,3.102833,0.033971,0.010000,0.085819,0.023266,0.007692,0.793457,0.971680,0.149221,4.653533,0.000000
10,343,1,unassigned,0.054538,4.334650,0.030854,0.010000,0.063233,0.016778,0.015139,0.357178,0.967773,0.171081,2.902047,0.000000
10,344,0,unassigned,0.094363,3.596974,0.047838,0.010000,0.107026,0.031834,0.061394,0.726562,0.976562,0.146594,3.376464,0.000000
10,345,0,unassigned,0.045474,3.481095,0.033863,0.015000,0.052543,0.040998,0.002124,0.818848,0.994629,0.185531,3.044912,0.000000
10,346,3,grounding,0.129039,4.576313,0.175623,0.125000,0.142759,0.063867,0.104813,0.738770,0.981445,0.153623,2.170896,0.000000
10,347,0,unassigned,0.077933,3.833684,0.036576,0.007500,0.088836,0.032428,0.060446,0.733887,0.979980,0.154752,2.885524,0.000000
10,348,1,unassigned,0.053333,4.117651,0.026393,0.010000,0.061078,0.011777,0.042227,0.752930,0.991211,0.143592,2.675398,0.000000
10,349,3,cond,0.135475,3.687621,0.336799,0.560000,0.149181,0.339683,0.135059,0.780273,0.973633,0.157558,2.010995,0.000000
10,350,0,unassigned,0.094241,4.265567,0.068895,0.010000,0.106767,0.039780,0.042042,0.872559,0.985840,0.159679,3.042727,0.000000
10,351,0,unassigned,0.052251,3.584191,0.023669,0.007500,0.061293,0.023379,0.035823,0.711426,0.974121,0.140283,3.945289,0.000000
11,352,0,unassigned,0.046896,3.850763,0.023821,0.012500,0.054181,0.018182,0.004189,0.892090,0.976562,0.152153,3.141484,0.000000
11,353,2,unassigned,0.101406,4.525177,0.123010,0.105000,0.114267,0.048709,0.302335,0.410645,0.966797,0.168106,1.604421,0.000000
11,354,0,reroute,0.095941,2.438333,0.104610,0.100000,0.108405,0.055891,0.004841,0.977539,0.980957,0.367261,4.197419,0.000000
11,355,1,unassigned,0.067916,3.936809,0.038138,0.010000,0.077888,0.038651,0.028344,0.906738,0.983887,0.147827,2.400269,0.000000
11,356,1,unassigned,0.095960,4.813177,0.097006,0.082500,0.109009,0.037732,0.037489,0.667480,0.972168,0.160275,1.848222,0.000000
11,357,1,unassigned,0.111027,4.775021,0.119300,0.147500,0.123750,0.018065,0.036576,0.954590,0.971191,0.133579,1.996857,0.000000
11,358,3,grounding,0.141323,4.703859,0.177590,0.252500,0.154655,0.049464,0.028304,0.715332,0.976074,0.190945,1.708659,0.000000
11,359,3,cond,0.116353,4.298877,0.207492,0.390000,0.129784,0.148721,0.017314,0.873047,0.991699,0.144431,2.141514,0.000000
11,360,1,unassigned,0.073245,5.066294,0.091624,0.227500,0.084871,0.054918,0.028310,0.861816,0.973145,0.182497,1.643730,0.000000
11,361,3,unassigned,0.115907,5.313146,0.136003,0.412500,0.129655,0.031276,0.081528,0.776367,0.975098,0.194712,1.446438,0.000000
11,362,1,unassigned,0.063508,4.413734,0.025873,0.010000,0.074052,0.009769,0.019868,0.857422,0.976562,0.171865,2.101185,0.000000
11,363,1,unassigned,0.091762,4.841623,0.093231,0.055000,0.104353,0.047302,0.085686,0.824707,0.989258,0.171582,1.493141,0.000000
11,364,0,unassigned,0.051410,3.884472,0.031691,0.010000,0.059828,0.019301,0.005739,0.799805,0.965820,0.147733,4.068776,0.000000
11,365,1,unassigned,0.094274,5.058146,0.064088,0.010000,0.106422,0.016041,0.087836,0.786133,0.973633,0.166280,1.571631,0.000000
11,366,3,cond,0.146105,2.922566,0.417595,0.562500,0.159397,0.229180,0.101630,0.905762,0.982422,0.242728,2.763109,0.000000
11,367,0,sink,0.126733,2.107075,0.263819,0.310000,0.140345,0.027749,0.002509,0.994629,0.994629,0.147176,5.043377,0.000000
11,368,0,unassigned,0.099318,3.847757,0.069702,0.010000,0.111767,0.040631,0.009471,0.933594,0.983887,0.148572,2.936365,0.000000
11,369,3,cond,0.160881,2.676529,0.510329,0.612500,0.173405,0.257893,0.092385,0.849121,0.979004,0.153916,1.994374,0.000000
11,370,1,unassigned,0.036700,4.481372,0.055886,0.050000,0.043879,0.017608,0.022044,0.949219,0.968262,0.182334,1.910162,0.000000
11,371,1,unassigned,0.066551,4.878277,0.068052,0.065000,0.076466,0.102118,0.114127,0.815430,0.987305,0.189400,1.504261,0.000000
11,372,0,unassigned,0.044132,3.398234,0.019210,0.010000,0.051595,0.023840,0.003343,0.958008,0.974121,0.127190,3.602043,0.000000
11,373,1,unassigned,0.045391,5.158646,0.033407,0.020000,0.053103,0.014387,0.099904,0.485352,0.977051,0.208971,1.491940,0.000000
11,374,3,cond,0.120847,4.106080,0.245141,0.440000,0.133190,0.144688,0.133896,0.879883,0.982910,0.209097,2.358251,0.000000
11,375,1,unassigned,0.084865,4.964446,0.040828,0.010000,0.096853,0.008982,0.091130,0.917969,0.987793,0.190348,1.552338,0.000000
11,376,3,grounding,0.139782,4.125425,0.310567,0.675000,0.153103,0.061914,0.032559,0.754883,0.985840,0.147049,1.104344,0.000000
11,377,0,unassigned,0.045055,3.517903,0.018240,0.010000,0.051853,0.021652,0.008541,0.919434,0.988281,0.171214,3.695331,0.000000
11,378,3,grounding,0.152055,4.929419,0.161715,0.120000,0.164957,0.069042,0.077337,0.774902,0.974121,0.177965,1.689371,0.000000
11,379,1,unassigned,0.038030,3.622376,0.018874,0.010000,0.043362,0.040072,0.003465,0.915527,0.985352,0.157912,2.735745,0.000000
11,380,3,unassigned,0.096621,4.520095,0.204679,0.442500,0.109612,0.046082,0.037445,0.875000,0.992676,0.175211,1.366029,0.000000
11,381,1,unassigned,0.118739,4.704348,0.083681,0.010000,0.131983,0.036930,0.051184,0.880371,0.977051,0.145428,1.995491,0.000000
11,382,3,unassigned,0.109365,3.695159,0.212772,0.332500,0.122716,0.106682,0.027345,0.786133,0.973145,0.219970,1.919994,0.000000
11,383,2,unassigned,0.110865,4.674781,0.196554,0.485000,0.124397,0.083932,0.142757,0.669434,0.973145,0.180557,2.280189,0.000000
12,384,0,unassigned,0.086672,4.160466,0.071520,0.017500,0.097026,0.058250,0.008667,0.906250,0.981934,0.135040,1.594882,0.000000
12,385,3,unassigned,0.116303,4.316703,0.121901,0.105000,0.129224,0.099091,0.165100,0.554199,0.975098,0.137054,1.136963,0.000000
12,386,0,reroute,0.059121,4.280633,0.039505,0.010000,0.068966,0.016387,0.007280,0.979492,0.982910,0.200742,4.159689,0.000000
12,387,0,unassigned,0.059340,4.186233,0.040889,0.010000,0.067069,0.053421,0.029441,0.887695,0.975098,0.136378,2.154607,0.000000
12,388,3,cond,0.175950,3.250763,0.495788,0.830000,0.187284,0.234690,0.174271,0.588867,0.966309,0.155926,1.226630,0.000000
12,389,1,unassigned,0.096979,5.244947,0.080280,0.037500,0.109181,0.051909,0.050243,0.802734,0.968750,0.123610,1.576825,0.000000
12,390,3,grounding,0.134436,4.620077,0.146632,0.067500,0.147759,0.098120,0.105216,0.798340,0.967773,0.133992,1.395118,0.000000
12,391,1,reroute,0.073452,4.849317,0.036786,0.010000,0.084483,0.017988,0.036869,0.758789,0.987305,0.211117,2.083236,0.000000
12,392,1,unassigned,0.055267,5.029811,0.037550,0.010000,0.063836,0.020093,0.103728,0.741699,0.986816,0.163379,1.259645,0.000000
12,393,1,unassigned,0.044203,4.969288,0.042211,0.012500,0.052155,0.106249,0.178216,0.652832,0.971680,0.152843,1.252080,0.000000
